2015-10-26T09:09:42.560Z,36.5244,70.3676,231,7.5,mww,18,0.622,1.43,us,us10003re5,2017-11-14T17:02:31.419Z,45km E of Farkhar: Afghanistan,earthquake,6.7,1.9,reviewed,us,us,,
2015-11-24T22:45:38.880Z,-10.5372,-70.9437,606.21,7.6,mww,10,3.287,1.36,us,us100040ww,2017-11-14T17:04:37.860Z,173km WNW of Iberia: Peru,earthquake,8.5,3.2,reviewed,us,us,,
2015-11-24T22:50:54.370Z,-10.0598,-71.0184,620.56,7.6,mww,10,2.852,1,us,us100040x6,2017-11-14T17:06:30.903Z,211km S of Tarauaca: Brazil,earthquake,8.5,3.1,reviewed,us,us,,
2015-12-04T22:25:00.110Z,-47.6165,85.0913,35,7.1,mww,8,10.034,1.42,us,us100043z2,2017-11-14T17:07:53.882Z,Southeast Indian Ridge,earthquake,8,1.8,reviewed,us,us,,
2015-12-07T07:50:05.950Z,38.2107,72.7797,22,7.2,mww,18,1.116,0.94,us,us100044k6,2017-11-14T17:09:18.280Z,104km W of Murghob: Tajikistan,earthquake,5.5,1.7,reviewed,us,us,,
2016-01-24T10:30:30.230Z,59.6363,-153.4051,129,7.1,mww,19,0.72,2.11,us,us10004gqp,2017-10-13T19:26:01.840Z,86km E of Old Iliamna: Alaska,earthquake,5,1.8,reviewed,us,us,,
2016-01-30T03:25:12.220Z,53.9776,158.5463,177,7.2,mww,17,0.958,1.19,us,us20004vvx,2017-10-11T21:21:33.844Z,88km N of Yelizovo: Russia,earthquake,5.8,1.8,reviewed,us,us,,
2016-03-02T12:49:48.110Z,-4.9521,94.3299,24,7.8,mww,20,7.009,1.14,us,us10004u1y,2017-02-07T23:49:13.268Z,Southwest of Sumatra: Indonesia,earthquake,7.5,1.8,reviewed,us,us,,
2016-04-15T16:25:06.220Z,32.7906,130.7543,10,7,mww,32,0.349,0.85,us,us20005iis,2017-10-11T21:25:06.765Z,1km E of Kumamoto-shi: Japan,earthquake,4.9,1.7,reviewed,us,us,,
2016-04-16T23:58:36.980Z,0.3819,-79.9218,20.59,7.8,mww,15,1.44,0.94,us,us20005j32,2018-03-02T20:33:50.408Z,27km SSE of Muisne: Ecuador,earthquake,5.7,3.2,reviewed,us,us,,
2016-04-28T19:33:24.070Z,-16.0429,167.3786,24,7,mww,14,0.616,1.33,us,us10005c88,2017-10-11T21:27:50.254Z,2km N of Norsup: Vanuatu,earthquake,2.9,1.7,reviewed,us,us,,
2016-05-28T09:46:59.780Z,-56.2409,-26.9353,78,7.2,mww,24,5.803,0.89,us,us20005ysu,2017-02-07T23:49:54.060Z,53km NNE of Visokoi Island: South Georgia and the South Sandwich Islands,earthquake,6.3,1.8,reviewed,us,us,,
2016-07-29T21:18:24.740Z,18.5429,145.5073,196,7.7,mww,14,3.294,1.38,us,us100068jg,2017-02-07T23:50:15.901Z,29km SW of Agrihan: Northern Mariana Islands,earthquake,7.5,1.8,reviewed,us,us,,
2016-08-12T01:26:36.280Z,-22.4765,173.1167,16.37,7.2,mww,14,4.823,0.9,us,us10006d5h,2017-02-07T23:50:38.119Z,110km E of Ile Hunter: New Caledonia,earthquake,6.7,2.6,reviewed,us,us,,
2016-08-19T07:32:22.710Z,-55.2852,-31.8766,10,7.4,mww,18,2.852,0.79,us,us10006exl,2017-02-07T23:50:43.677Z,South Georgia Island region,earthquake,8.4,1.7,reviewed,us,us,,
2016-08-29T04:29:57.860Z,-0.0456,-17.8255,10,7.1,mww,24,8.561,0.87,us,us20006uy6,2017-02-07T23:50:50.814Z,North of Ascension Island,earthquake,8.4,1.7,reviewed,us,us,,
2016-09-01T16:37:57.300Z,-37.3586,179.1461,19,7,mww,21,0.698,0.88,us,us10006jbi,2017-02-07T23:50:57.758Z,175km NE of Gisborne: New Zealand,earthquake,6.8,1.7,reviewed,us,us,,
2016-11-13T11:02:56.340Z,-42.7373,173.054,15.11,7.8,mww,21,0.481,0.56,us,us1000778i,2017-11-13T18:15:47.726Z,54km NNE of Amberley: New Zealand,earthquake,4.6,3.2,reviewed,us,us,,
2016-12-08T17:38:46.280Z,-10.6812,161.3273,40,7.8,mww,13,1.836,0.88,us,us20007z80,2017-03-03T07:06:08.040Z,69km WSW of Kirakira: Solomon Islands,earthquake,8.3,1.8,reviewed,us,us,,
2016-12-17T10:51:10.500Z,-4.5049,153.5216,94.54,7.9,mww,13,1.389,0.97,us,us200081v8,2017-03-16T02:31:24.040Z,54km E of Taron: Papua New Guinea,earthquake,7.3,3.8,reviewed,us,us,,
2016-12-25T14:22:27.010Z,-43.4064,-73.9413,38,7.6,mww,29,0.355,0.79,us,us10007mn3,2018-01-23T03:48:15.605Z,41km SW of Puerto Quellon: Chile,earthquake,5.4,1.9,reviewed,us,us,,
2017-01-10T06:13:48.140Z,4.4782,122.6171,627.17,7.3,mww,18,3.813,1.05,us,us10007s9c,2017-05-07T17:42:08.352Z,189km SSE of Tabiauan: Philippines,earthquake,8.5,3,reviewed,us,us,,
2017-01-22T04:30:22.960Z,-6.2464,155.1718,135,7.9,mww,9,3.625,1.22,us,us10007uph,2017-04-19T18:30:54.040Z,35km WNW of Panguna: Papua New Guinea,earthquake,7.3,1.8,0.042,54,reviewed,us,us
2017-07-17T23:34:13.740Z,54.4434,168.857,10,7.7,mww,13,3.564,0.68,us,us20009x42,2017-10-11T01:03:51.040Z,202km ESE of Nikol'skoye: Russia,earthquake,7,1.8,0.036,73,reviewed,us,us
2017-09-08T04:49:19.180Z,15.0222,-93.8993,47.39,8.2,mww,22,0.944,1.22,us,us2000ahv0,2018-02-20T00:31:42.247Z,101km SSW of Tres Picos: Mexico,earthquake,6.2,3.7,0.058,29,reviewed,us,us
2017-09-19T18:14:38.090Z,18.5499,-98.4887,48,7.1,mww,23,0.984,1.14,us,us2000ar20,2018-02-28T19:29:22.802Z,1km E of Ayutla: Mexico,earthquake,4.5,1.8,0.048,41,reviewed,us,us
2017-11-12T18:18:17.180Z,34.9109,45.9592,19,7.3,mww,33,0.284,1.29,us,us2000bmcg,2018-02-12T03:34:25.252Z,29km S of Halabjah: Iraq,earthquake,4.9,1.7,0.044,50,reviewed,us,us
2017-11-19T22:43:29.250Z,-21.3246,168.6715,10,7,mww,14,0.617,0.65,us,us2000brlf,2018-02-14T02:01:05.040Z,85km ENE of Tadine: New Caledonia,earthquake,5.6,1.7,0.071,19,reviewed,us,us
2018-01-10T02:51:33.290Z,17.4825,-83.52,19,7.5,mww,12,4.581,0.82,us,us1000c2zy,2018-02-26T03:26:51.709Z,44km E of Great Swan Island: Honduras,earthquake,5.8,1.7,0.035,79,reviewed,us,us
2018-01-14T09:18:45.540Z,-15.7675,-74.7092,39,7.1,mww,23,4.29,1.2,us,us2000cjfy,2018-03-02T08:03:32.085Z,38km SSW of Acari: Peru,earthquake,7,1.8,0.032,95,reviewed,us,us
2018-01-23T09:31:40.890Z,56.0039,-149.1658,14.06,7.9,mww,30,2.585,0.77,us,us2000cmy3,2018-02-26T20:06:52.993Z,280km SE of Kodiak: Alaska,earthquake,6,2.8,0.034,81,reviewed,us,us
2018-02-16T23:39:42.210Z,16.6459,-97.653,24.65,7.2,mww,80,1.262,1.37,us,us2000d3km,2018-02-27T05:00:15.380Z,37km NE of Pinotepa de Don Luis: Mexico,earthquake,5,2.4,0.073,18,reviewed,us,us
2018-02-25T17:44:43.920Z,-6.0684,142.7678,23.39,7.5,mww,17,5.47,1.31,us,us2000d7q6,2018-03-02T22:21:42.649Z,81km SW of Porgera: Papua New Guinea,earthquake,3,3.5,0.039,63,reviewed,us,us
